AVATAR_COLOR,BILLING_ACCOUNT_ID,CREATED_AT,EMAIL,FIRST_NAME,ID,INVITED_BY,IS_DEMO_BOOKED,IS_INVITE_FLOW,IS_MIC_AVAILABLE,LAST_NAME,MARKETING_COMMUNICATION,MOBILE,ROLE,SIGNUP_TYPE,STATUS,STEPS,TERMS_AND_CONDITION,TRAINING_PERMISSION_VIDEO,UID,UPDATED_AT,UUID,_SDC_BATCHED_AT,_SDC_RECEIVED_AT,_SDC_SEQUENCE,_SDC_TABLE_VERSION
#0116C8,"64,371","May 12, 2025, 1:48 PM",jegoro.haefo@wonkapartners.tech,Jegoro,65982,,FALSE,FALSE,FALSE,Haefo,TRUE,,developer,google,ready,,TRUE,,VDq4udKk7ld63rzOw5NhmfopW7C2,"May 12, 2025, 1:48 PM",c06c1415-4596-46a6-a844-90b60112cfd2,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,520,000,000","1,756,344,068,653"
#F9AB66,"34,439","January 23, 2025, 10:06 AM",wiri.syti@tyrellcorp.io,Wiri,36042,,FALSE,FALSE,FALSE,Syti,TRUE,,developer,google,ready,,TRUE,,1FlJlq9FdzeELjSW6glwzupcjTQ2,"January 23, 2025, 10:06 AM",18c4b020-b35a-4552-acf2-27a4864d163b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,946,220,000","1,756,344,068,653"
#319459,"96,206","August 12, 2025, 2:17 AM",ranyji.tyta@yahoo.com,Ranyji,97822,,FALSE,FALSE,FALSE,Tyta,TRUE,,developer,email,ready,,TRUE,,G69L119MCBNYPyH4D7Vzy98CZBl2,"August 12, 2025, 2:17 AM",d59e7a14-28b1-4bc8-9ce2-4f3d43fe1a00,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,054,540,000","1,756,344,068,653"
#B8E9B3,"33,834","January 20, 2025, 2:59 AM",bosuma.dyqe@gmail.com,Bosuma,35437,,FALSE,FALSE,FALSE,Dyqe,TRUE,,developer,google,ready,,TRUE,,wIRNW8CPwLOPNbQakkgnXvfU9fZ2,"January 20, 2025, 2:59 AM",1be02a3f-ffdd-4b26-b01d-caf5f3be8b4e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,935,890,000","1,756,344,068,653"
#BDC138,"72,114","June 4, 2025, 2:09 PM",fiwo.luju@globexworks.co,Fiwo,73730,,FALSE,FALSE,FALSE,Luju,TRUE,,developer,google,ready,,TRUE,,GrxsU8fOtRhqfztd659fc36oTTy2,"June 4, 2025, 2:09 PM",bcac1a7e-49dc-4bd7-bc1e-d31e57010cf8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,597,690,000","1,756,344,068,653"
#95397A,"80,497","June 27, 2025, 5:45 AM",defa.caxypa@gmail.com,Defa,82113,,FALSE,FALSE,FALSE,Caxypa,TRUE,,developer,google,ready,,TRUE,,GCAc7nnoc0XljlZa6BWeGRwxwLt1,"June 27, 2025, 5:45 AM",62418c8a-71b5-44c0-b8b4-4066f840f87f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,725,280,000","1,756,344,068,653"
#3C5FD3,"46,724","March 18, 2025, 3:29 AM",dymo.jaqe@waynegroup.io,Dymo,48332,,FALSE,FALSE,FALSE,Jaqe,TRUE,,developer,google,ready,,TRUE,,wikQcfmMgqMAwLq4Bc0eaMTnkzz1,"March 18, 2025, 3:29 AM",56cc82ef-8fd3-4f9b-889a-e48ba608cf20,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,241,580,000","1,756,344,068,653"
#E4B38B,"70,028","May 31, 2025, 7:02 AM",meja.pige@protonmail.com,Meja,71644,,FALSE,FALSE,FALSE,Pige,TRUE,,developer,email,ready,,TRUE,,E6hmfq82URafW57IdNZPBKNRws12,"May 31, 2025, 7:02 AM",9221cf28-5829-44c2-871a-6ff454d5c165,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,576,580,000","1,756,344,068,653"
#61D08D,"86,031","July 7, 2025, 1:21 PM",wumae.gido@gmail.com,Wumae,87647,,FALSE,FALSE,FALSE,Gido,TRUE,,developer,google,ready,,TRUE,,xYQpb1YtEMZR2aPVnzbL9fSIE9G3,"July 7, 2025, 1:21 PM",2466b6a1-56df-49dc-90c0-260c24492859,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,880,280,000","1,756,344,068,653"
#6A6341,"64,598","May 13, 2025, 7:11 AM",woipi.gyjesi@solsticesolutions.co,Woipi,66214,,FALSE,FALSE,FALSE,Gyjesi,TRUE,,developer,email,ready,,TRUE,,1sHoj6hACYfOnOf1Y6by9jNQORq1,"May 13, 2025, 7:11 AM",c65c9484-ebb0-4b64-93f2-1b9ad1d803a2,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,522,310,000","1,756,344,068,653"
#7B8F0A,"11,446","August 20, 2024, 7:47 PM",zemici.cymody@baffinsolutions.co,Zemici,13021,,FALSE,FALSE,FALSE,Cymody,TRUE,,developer,email,ready,,TRUE,,W5BUmV3iyvdJgUjSHUVvm1V4yel2,"August 20, 2024, 7:47 PM",148f61ef-b166-48a7-9222-c844b1b4e97e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,539,330,000","1,756,344,068,653"
#48413F,"72,144","June 4, 2025, 3:52 PM",texu.fibe@gmail.com,Texu,73760,,FALSE,FALSE,FALSE,Fibe,TRUE,,developer,google,ready,,TRUE,,gZU0pYjAr2Vp9uS30cqO74HuUpV2,"June 4, 2025, 3:52 PM",733b8a11-b6f0-4a0d-9bc9-0b7bc13cbbe5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,598,000,000","1,756,344,068,653"
#43A7FD,"82,182","June 29, 2025, 12:57 AM",buty.qovyqe@gmail.com,Buty,83798,,FALSE,FALSE,FALSE,Qovyqe,TRUE,,developer,email,ready,,TRUE,,sUgRHvo2voc5GO6QvWTVhgTYG1K2,"June 29, 2025, 12:57 AM",955c7025-a40e-410e-b25b-645d7f1d43a1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,749,900,000","1,756,344,068,653"
#E20295,"39,625","February 23, 2025, 4:43 AM",xafa.naba@gmail.com,Xafa,41233,,FALSE,FALSE,FALSE,Naba,TRUE,,developer,google,ready,,TRUE,,jNrK4Qu6Vsc3U1rNHoramDd5gv93,"February 23, 2025, 4:43 AM",9bc6bb9a-d40d-4bf0-885c-8a354ee6778f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,024,200,000","1,756,344,068,653"
#24FA5D,"91,629","July 22, 2025, 1:45 PM",piqu.rusy@gmail.com,Piqu,93245,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,1Un7fTUAoYPaxuQXC9ixLwHE7ru1,"July 22, 2025, 1:45 PM",95ef9fd9-5cbf-4662-bb19-af49c09e5ded,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,979,950,000","1,756,344,068,653"
#54B7E6,"36,195","February 4, 2025, 9:34 AM",temicu.rusy@gmail.com,Temicu,37803,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,X74zl88Ph4ZpKRbGCNgkPdbdT8F2,"February 4, 2025, 9:34 AM",a3b4d24c-faa1-4a55-b9a3-213abe30301d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,966,430,000","1,756,344,068,653"
#50CAFA,"72,807","June 6, 2025, 11:47 AM",lafyha.rusy@gmail.com,Lafyha,74423,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,rWwtbtil5YYPfgbA4ich6oTeV9Z2,"June 6, 2025, 11:47 AM",455bc79d-99e8-47b7-9e01-3a7f9993818b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,604,760,000","1,756,344,068,653"
#288D4C,"49,619","March 31, 2025, 6:53 AM",werixy.faxe@initechsolutions.net,Werixy,51227,,FALSE,FALSE,FALSE,Faxe,TRUE,,developer,email,ready,,TRUE,,gOMpabw18UTKBHD8DomYj1mWWLy1,"March 31, 2025, 6:53 AM",362064f5-dbba-4ec4-936a-32b564e3c86d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,274,030,000","1,756,344,068,653"
#905EA8,"79,844","June 25, 2025, 1:51 PM",sykagy.meequ@vectorcorp.com,Sykagy,81460,,FALSE,FALSE,FALSE,Meequ,TRUE,,developer,google,ready,,TRUE,,Oqd67XDotRXOXomA5A8MViZMUAA3,"June 25, 2025, 1:51 PM",f747fae3-4a61-4b90-842b-638bbee1517c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,716,070,000","1,756,344,068,653"
#575518,"93,735","July 30, 2025, 12:15 PM",fituza.kefihu@piedpiperworks.dev,Fituza,95351,,FALSE,FALSE,FALSE,Kefihu,TRUE,,developer,google,ready,,TRUE,,dwlcN6pFRpaD5e8tjef32aTb2fg1,"July 30, 2025, 12:15 PM",100c7cf9-6445-4dda-9b74-374e235422b0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,027,260,000","1,756,344,068,653"
#8266AF,"53,478","April 10, 2025, 7:58 AM",latypy.nyzy@gmail.com,Latypy,55087,,FALSE,FALSE,FALSE,Nyzy,TRUE,,developer,email,ready,,TRUE,,DZCBLZkSNaTfQfcmAWteyoFIrIr1,"April 10, 2025, 7:58 AM",f88b1b60-cd8c-40a8-a2d2-8e2ed3dc7056,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,315,290,000","1,756,344,068,653"
#B57B8F,"53,883","April 11, 2025, 2:09 AM",pareca.kagowe@gmail.com,Pareca,55492,,FALSE,FALSE,FALSE,Kagowe,TRUE,,developer,email,ready,,TRUE,,mi5BXLBc7LfLsaYb5vI3nYa3Nyz2,"April 11, 2025, 2:09 AM",ded6dc16-bef0-4b2b-8d87-b219b0c98398,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,319,570,000","1,756,344,068,653"
#647FAC,"69,092","May 29, 2025, 12:39 PM",zuveme.kariki@gmail.com,Zuveme,70708,,FALSE,FALSE,FALSE,Kariki,TRUE,,developer,email,ready,,TRUE,,C5X5EOIzlhNAzc8wpnORcMhxRHs2,"May 29, 2025, 12:39 PM",7638b75e-b27d-4811-a31c-3cc817ab8541,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,567,270,000","1,756,344,068,653"
#6B2D57,"58,841","April 23, 2025, 4:53 PM",bynobo.byhy+dev201@tavus.io,Bynobo,60452,,FALSE,FALSE,FALSE,Byhy,TRUE,,developer,email,ready,,TRUE,,1ilEVzJk6FdBCoX8k5S1AUlYT1l2,"April 23, 2025, 4:53 PM",95ea9ade-0a20-4ced-baa0-0c117bb793b4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,384,120,000","1,756,344,068,653"
#D7669D,"47,555","March 21, 2025, 7:30 AM",rixy.tukavo@yahoo.com,Rixy,49163,,FALSE,FALSE,FALSE,Tukavo,TRUE,,developer,google,ready,,TRUE,,9ePuJuOAQVNG6JQLiv6nwn4rlCt2,"March 21, 2025, 7:30 AM",aa2bd191-2b64-43e8-9c02-b5d4fd326d5d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,251,010,000","1,756,344,068,653"
#B86F6F,"79,685","June 25, 2025, 5:41 AM",vyta.lozomo@gmail.com,Vyta,81301,,FALSE,FALSE,FALSE,Lozomo,TRUE,,developer,email,ready,,TRUE,,15g2G0N2SkWWwldZTMuWqnKeoue2,"June 25, 2025, 5:41 AM",62e04759-f04d-4bb4-9325-00953efacaf4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,713,810,000","1,756,344,068,653"
#3D6AF3,"70,527","June 1, 2025, 2:56 AM",cyleti.kaku@gmail.com,Cyleti,72143,,FALSE,FALSE,FALSE,Kaku,TRUE,,developer,email,ready,,TRUE,,p5Dkib8iezWwUO7KJnXUUmue8G02,"June 1, 2025, 2:56 AM",c8665757-7ed2-41ae-bd19-6bd31817cac6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,581,530,000","1,756,344,068,653"
#E85856,"45,327","March 12, 2025, 11:36 AM",tasy.zuwo@gmail.com,Tasy,46935,,FALSE,FALSE,FALSE,Zuwo,TRUE,,developer,google,ready,,TRUE,,ojBrakBi1nfyuKwR9eFx6VGUvWV2,"March 12, 2025, 11:36 AM",36705e7f-3145-4e83-b253-5f25da143119,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,214,800,000","1,756,344,068,653"
#555F8B,"28,765","December 18, 2024, 12:13 PM",pade.dyfi@baffinsolutions.net,Pade,30367,,FALSE,FALSE,FALSE,Dyfi,TRUE,,developer,google,ready,,TRUE,,Whm07vKFFGdYaBU2XeyCDcVCP3c2,"December 18, 2024, 12:13 PM",264f6e69-6fd7-4ec0-8049-704be5d3a7d8,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,834,620,000","1,756,344,068,653"
#C13DE2,"60,771","April 30, 2025, 12:32 AM",bedogu.lynu@waynecorp.co,Bedogu,62382,,FALSE,FALSE,FALSE,Lynu,TRUE,,developer,email,ready,,TRUE,,ZHuOXILxHjTqsBV8YIoDyLSWMLO2,"April 30, 2025, 12:32 AM",9f2a4f28-f2e9-4b19-93de-5f4ddf18f2df,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,404,090,000","1,756,344,068,653"
#039EBF,"96,839","August 15, 2025, 2:34 AM",payal.qifi@auroratechworks.io,Payal,98455,,FALSE,FALSE,FALSE,Qifi,TRUE,,developer,email,ready,,TRUE,,jtusojHdBBOC8vDtyrhMpZiT57f2,"August 15, 2025, 2:34 AM",4d60f8c8-d40b-4929-9234-156e4bde1de4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,061,480,000","1,756,344,068,653"
#48880F,"56,621","April 17, 2025, 1:48 AM",bill.nymo@quantrexventures.ai,Bill,58232,,FALSE,FALSE,FALSE,Nymo,TRUE,,developer,email,ready,,TRUE,,9MWvOmrt8nWSpHfHscSsYx181Qg2,"April 17, 2025, 1:48 AM",fd29c6fa-703e-4ef4-a660-b7665a7c27e0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,360,440,000","1,756,344,068,653"
#B55EE4,"56,071","April 16, 2025, 12:16 AM",hizuhu.giko@gmail.com,Hizuhu,57682,,FALSE,FALSE,FALSE,Giko,TRUE,,developer,google,ready,,TRUE,,TKGocSVwLtcloYS6x57ESrj2FLs2,"April 16, 2025, 12:16 AM",8d02d069-b414-43bb-b493-9e1275d1f024,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,354,300,000","1,756,344,068,653"
#36F3CE,"72,788","June 6, 2025, 10:38 AM",bayru.vygy@gmail.com,Bayru,74404,,FALSE,FALSE,FALSE,Vygy,TRUE,,developer,google,ready,,TRUE,,bCcesOIZl8gjbHRpVog6A3wMDsO2,"June 6, 2025, 10:38 AM",5ed87384-dd27-4aba-89e6-e971899f2868,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,604,570,000","1,756,344,068,653"
#F44789,"71,570","June 3, 2025, 7:10 AM",gekedy.weje@gmail.com,Gekedy,73186,,FALSE,FALSE,FALSE,Weje,TRUE,,developer,google,ready,,TRUE,,kpMspsXxNXRP5oDR81wy6HX2Njk1,"June 3, 2025, 7:10 AM",7b7fbbd1-92bb-4743-83cf-1131ea685ffa,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,592,040,000","1,756,344,068,653"
#359636,"35,925","February 2, 2025, 6:56 PM",koti.diroqa@gmail.com,Koti,37533,,FALSE,FALSE,FALSE,Diroqa,TRUE,,developer,google,ready,,TRUE,,WohmtQ7HeHhHLEfr7NXNUIMUPc23,"February 2, 2025, 6:56 PM",dd8e2001-89b2-4c24-a15c-d298221a9b7a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,963,260,000","1,756,344,068,653"
#7CB70F,"78,388","June 21, 2025, 8:47 PM",teegu.noxyny@gmail.com,Teegu,80004,,FALSE,FALSE,FALSE,Noxyny,TRUE,,developer,google,ready,,TRUE,,aEhjgT7tryQHgm6661S0mp7P9Kg2,"June 21, 2025, 8:47 PM",d97abe77-8974-40be-9b6c-1a98d2be916d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,695,340,000","1,756,344,068,653"
#B4F9BE,"12,095","August 27, 2024, 4:46 AM",buse.cavabo@octarineventures.ai,Buse,13677,,FALSE,FALSE,FALSE,Cavabo,TRUE,,developer,email,ready,,TRUE,,6wiyZiROkyT4k4SonQkaHr5jgDQ2,"August 27, 2024, 4:46 AM",d839b8f0-a015-471f-aaf4-6b9c26dab7fe,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,546,980,000","1,756,344,068,653"
#09BAD4,"59,250","April 25, 2025, 2:28 AM",zucamu.jepegi@wonkaworks.ai,Zucamu,60861,,FALSE,FALSE,FALSE,Jepegi,TRUE,,developer,email,ready,,TRUE,,gKSm2KxH1oMO9qxKMd6Cpz0XLkP2,"April 25, 2025, 2:28 AM",7138f123-db0f-4c84-a01f-0e14ff807bb1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,388,380,000","1,756,344,068,653"
#97DC6A,"33,958","January 20, 2025, 5:21 PM",pepuxa.nyci@oscorplabs.dev,Pepuxa,35561,,FALSE,FALSE,FALSE,Nyci,TRUE,,developer,email,ready,,TRUE,,SwFpu0kaC4avKYr7ZYgLPthg9To1,"January 20, 2025, 5:21 PM",9598630c-0c11-41f0-b62a-9f7e452ace1e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,937,400,000","1,756,344,068,653"
#5F9D67,"36,212","February 4, 2025, 11:01 AM",gile.qahi@baffincorp.co,Gile,37820,,FALSE,FALSE,FALSE,Qahi,TRUE,,developer,google,ready,,TRUE,,F375pk1asmOc8CpMj9OXe79GSCz1,"February 4, 2025, 11:01 AM",9d4f6d5e-3dc4-46e1-801c-50a8a6edc2eb,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,966,690,000","1,756,344,068,653"
#28E5A6,"58,502","April 22, 2025, 5:51 AM",lidiki.likeva@cyberdynelabs.net,Lidiki,60113,,FALSE,FALSE,FALSE,Likeva,TRUE,,developer,google,ready,,TRUE,,6sLlyt0sa9WbsaFhVzNYl7qIgFa2,"April 22, 2025, 5:51 AM",bc26d3df-6527-4c17-ae83-f771c617b1c1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,380,560,000","1,756,344,068,653"
#C9E8B4,"47,802","March 22, 2025, 12:56 PM",voku.qewe@gmail.com,Voku,49410,,FALSE,FALSE,FALSE,Qewe,TRUE,,developer,google,ready,,TRUE,,kkxUDzso1kRKL18a91HEL0nOeQ23,"March 22, 2025, 12:56 PM",be81baf1-4e03-4e70-a5f9-b111470a13d3,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,253,790,000","1,756,344,068,653"
#B98EDB,"75,910","June 15, 2025, 8:06 AM",fuzugu.deryy@gmail.com,Fuzugu,77526,,FALSE,FALSE,FALSE,Deryy,TRUE,,developer,email,ready,,TRUE,,YDPcDokvoIQkfElEQ0Ixy652kXq2,"June 15, 2025, 8:06 AM",1477944f-651b-44b0-8426-bb19628a46d9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,660,290,000","1,756,344,068,653"
#A20F65,54,"April 17, 2023, 2:22 AM",lidy.vozutu@evergreenventures.tech,Lidy,1341,,FALSE,TRUE,FALSE,Vozutu,TRUE,,admin,google,ready,,TRUE,,YQtceMdhgygD4rjr22rviqIjXVx2,"April 17, 2023, 2:22 AM",046f732c-668a-4989-95fb-4d29e3d4bbb9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,407,140,000","1,756,344,068,653"
#9EB7D3,"44,281","March 10, 2025, 7:49 AM",kituka.kucu@gmail.com,Kituka,45889,,FALSE,FALSE,FALSE,Kucu,TRUE,,developer,google,ready,,TRUE,,XpRKMImQWrYCCdObBPoxSNT55M82,"March 10, 2025, 7:49 AM",c1231766-0478-44c3-a3e5-11cdf903cc5e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,198,860,000","1,756,344,068,653"
#E02BB9,"68,150","May 26, 2025, 6:41 AM",mygata.qife@gmail.com,Mygata,69766,,FALSE,FALSE,FALSE,Qife,TRUE,,developer,google,ready,,TRUE,,lpdsnkKEiJYbMjSIHmWimoVENvN2,"May 26, 2025, 6:41 AM",30e82b23-5ff9-4099-8a1f-8e1d127e4c34,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,557,840,000","1,756,344,068,653"
#C2D288,"48,502","March 25, 2025, 1:23 PM",remami.kymy@silverlineventures.net,Remami,50110,,FALSE,FALSE,FALSE,Kymy,TRUE,,developer,email,ready,,TRUE,,laeWHgVkITZMtnQ5hCpnOuJcGIa2,"March 25, 2025, 1:23 PM",4654128f-07af-4f6d-a3ac-f51f84e629b9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,261,640,000","1,756,344,068,653"
#90CBCD,"75,076","June 12, 2025, 6:52 PM",rigyne.fary@globexworks.co,Rigyne,76692,,FALSE,FALSE,FALSE,Fary,TRUE,,developer,google,ready,,TRUE,,dSvpnCgCL9gU53ZyF7Okuuk5Hjy2,"June 12, 2025, 6:52 PM",2ba06824-dffe-4fce-944f-8cddb617ebf3,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,648,290,000","1,756,344,068,653"
#21BDCB,"97,476","August 19, 2025, 5:17 AM",qudoi.wigyi@gmail.com,Qudoi,99092,,FALSE,FALSE,FALSE,Wigyi,TRUE,,developer,google,ready,,TRUE,,Do63q9gFBfZJP2rw2haNXcPBgV42,"August 19, 2025, 5:17 AM",484c4ca7-16b7-4f43-99d2-611b50ef916d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,068,230,000","1,756,344,068,653"
#57A392,"73,232","June 7, 2025, 7:42 PM",hymo.zaxuko@gmail.com,Hymo,74848,,FALSE,FALSE,FALSE,Zaxuko,TRUE,,developer,email,ready,,TRUE,,LHNapTJH1NSnmrqZcNQj5NdPjJR2,"June 7, 2025, 7:42 PM",fe2363e6-128d-472f-9641-d048528c34b1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,621,440,000","1,756,344,068,653"
#C1D153,"86,545","July 9, 2025, 12:01 PM",wyhy.quna@octarineworks.dev,Wyhy,88161,,FALSE,FALSE,FALSE,Quna,TRUE,,developer,email,ready,,TRUE,,koVKmUKr9wXnp5cQiyqX3tg7UUg2,"July 9, 2025, 12:01 PM",e4811d1f-f632-4073-b4d3-dce15d7c7f8c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,889,570,000","1,756,344,068,653"
#EF2500,"65,491","May 15, 2025, 4:25 PM",wuta.rusy@gmail.com,Wuta,67107,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,ZsWxRQWETrXPvtRywdmt421n2PE3,"May 15, 2025, 4:25 PM",a76d49c3-3d8b-4af5-8c81-3ee4bfc9df2c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,531,250,000","1,756,344,068,653"
#166667,"71,674","June 3, 2025, 12:48 PM",werixy.wewa@gmail.com,Werixy,73290,,FALSE,FALSE,FALSE,Wewa,TRUE,,developer,google,ready,,TRUE,,3bN07tXrwVY2Ac4xqJA9ZYieD8F2,"June 3, 2025, 12:48 PM",76aaed9a-b60e-4a96-8bdd-16b079778241,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,593,080,000","1,756,344,068,653"
#9C5EAB,"48,373","March 25, 2025, 4:28 AM",pihybu.suta@gmail.com,Pihybu,49981,,FALSE,FALSE,FALSE,Suta,TRUE,,developer,google,ready,,TRUE,,ArM7ZEn9iQO0Im7hYnhzAItixJy1,"March 25, 2025, 4:28 AM",bc1bff3a-ce0e-4832-b894-fa8c4154f5f9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,260,190,000","1,756,344,068,653"
#20CE89,"93,161","July 28, 2025, 11:42 AM",gobo.lada@solstice.ai,Gobo,94777,,FALSE,FALSE,FALSE,Lada,TRUE,,developer,google,ready,,TRUE,,omdFOajeWGPMJpvdy1kklfML8TV2,"July 28, 2025, 11:42 AM",e63420d8-2010-4a57-a09b-b0d7c90e33ac,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,003,200,000","1,756,344,068,653"
#9F6384,"77,434","June 19, 2025, 8:19 AM",qomisu.cuhiha@gmail.com,Qomisu,79050,,FALSE,FALSE,FALSE,Cuhiha,TRUE,,developer,email,ready,,TRUE,,0KCPKHwPn0gRU8Rt0bamb5mOSP02,"June 19, 2025, 8:19 AM",e57dc435-c31b-4826-b299-36867005be9c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,681,830,000","1,756,344,068,653"
#578CAF,"86,915","July 10, 2025, 1:28 PM",hoxana.hecozi@gmail.com,Hoxana,88531,,FALSE,FALSE,FALSE,Hecozi,TRUE,,developer,google,ready,,TRUE,,KMKxYnD6PUc3EaD1oacEVeN2TU13,"July 10, 2025, 1:28 PM",51cfa208-34ae-4729-becc-84149206714b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,896,070,000","1,756,344,068,653"
#52DA29,"61,613","May 2, 2025, 1:04 PM",werixy.wynice@neutrinopartners.net,Werixy,63224,,FALSE,FALSE,FALSE,Wynice,TRUE,,developer,google,ready,,TRUE,,THqJ4DvBAWQy2gQr042Y9eGsQHt2,"May 2, 2025, 1:04 PM",67e71c24-4a0e-4cc6-8b35-e18ee2db48ee,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,412,920,000","1,756,344,068,653"
#8D8C0F,"96,222","August 12, 2025, 4:35 AM",nuta.ruje@baffingroup.com,Nuta,97838,,FALSE,FALSE,FALSE,Ruje,TRUE,,developer,google,ready,,TRUE,,9JdNRFniXdVqoEQIIHXGLJpEyEH2,"August 12, 2025, 4:35 AM",9e8e08f1-2ad9-4a3d-bfdc-78347f3b82d7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,054,730,000","1,756,344,068,653"
#354494,"34,926","January 26, 2025, 9:54 PM",vano.wogi@baffinworks.com,Vano,36529,,FALSE,FALSE,FALSE,Wogi,TRUE,,developer,google,ready,,TRUE,,Fpx7eTYaw6P8SZiVMSaT55yMMj32,"January 26, 2025, 9:54 PM",7e25a39b-07de-4464-ae62-d6f59123648c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,951,720,000","1,756,344,068,653"
